gross,movie_title
1984743,The Immigrant 
8378141,The Importance of Being Earnest 
18996755,The Impossible 
5217498,The In Crowd 
22525921,The Incredible Burt Wonderstone 
134518390,The Incredible Hulk 
261437578,The Incredibles 
1977544,The Incredibly True Adventure of Two Girls in Love 
35617599,The Indian in the Cupboard 
14946229,The Infiltrator 
33313582,The Informant! 
8880705,The Inkwell 
77501,The Innkeepers 
28965197,The Insider 
75274748,The Intern 
25450527,The International 
44665963,The Internship 
6105175,The Interview 
15071514,The Invasion 
18439082,The Invention of Lying 
23159305,The Iron Giant 
29959436,The Iron Lady 
27663982,The Island of Dr. Moreau 
35799026,The Island 
35799026,The Island 
106126012,The Italian Job 
54910560,The Jackal 
6301131,The Jacket 
7557877,The Jerky Boys 
703,The Jimmy Show 
1474508,The Joneses 
47105085,The Judge 
47887943,The Jungle Book 2 
362645141,The Jungle Book 
362645141,The Jungle Book 
44834712,The Juror 
90800000,The Karate Kid 
90800000,The Karate Kid 
69688384,The Kid 
20803237,The Kids Are All Right 
214966,The Killer Inside Me 
47456450,The Kingdom 
138795342,The King's Speech 
13592872,The Ladies Man 
7927,The Lady from Shanghai 
39692139,The Ladykillers 
52320979,The Lake House 
48092846,The Land Before Time 
146083,The Land Girls 
131564731,The Last Airbender 
22434,The Last Big Thing 
18208078,The Last Castle 
23838,The Last Days on Mars 
33000000,The Last Dragon 
43984230,The Last Emperor 
15152879,The Last Exorcism Part II 
40990055,The Last Exorcism 
137945,The Last Five Years 
163591,The Last Godfather 
32721635,The Last House on the Left 
32721635,The Last House on the Left 
17605861,The Last King of Scotland 
5932060,The Last Legion 
72455275,The Last of the Mohicans 
111110575,The Last Samurai 
463730,The Last Shot 
379643,The Last Sin Eater 
62933793,The Last Song 
12026670,The Last Stand 
6615578,The Last Station 
8373585,The Last Temptation of Christ 
12836,The Last Time I Committed Suicide 
321952,The Last Waltz 
27356090,The Last Witch Hunter 
32101000,The Lawnmower Man 
25799043,The Lazarus Effect 
66462600,The League of Extraordinary Gentlemen 
30695227,The Legend of Bagger Vance 
243768,The Legend of God's Gun 
18821279,The Legend of Hercules 
124051759,The Legend of Tarzan 
124051759,The Legend of Tarzan 
8000000,The Legend of the Lone Ranger 
257756197,The Lego Movie 
4829497,The Libertine 
24006726,The Life Aquatic with Steve Zissou 
303439,The Life Before Her Eyes 
19593740,The Life of David Gale 
3193102,The Limey 
57981889,The Lincoln Lawyer 
422783777,The Lion King 
1339152,The Little Prince 
13555988,The Little Vampire 
51185897,The Living Daylights 
12055,The Living Wake 
42672630,The Lizzie McGuire Movie 
89289910,The Lone Ranger 
33328051,The Long Kiss Goodnight 
37432299,The Longest Ride 
158115031,The Longest Yard 
11508423,The Longshots 
1711,The Looking Glass 
313837577,The Lord of the Rings: The Fellowship of the Ring 
377019252,The Lord of the Rings: The Return of the King 
340478898,The Lord of the Rings: The Two Towers 
1163508,The Lords of Salem 
23527955,The Losers 
399793,The Loss of Sexual Innocence 
32222567,The Lost Boys 
2483955,The Lost City 
549632,The Lost Medallion: The Adventures of Billy Stone 
110536,The Lost Skeleton of Cadavra 
229074524,The Lost World: Jurassic Park 
32178777,The Love Guru 
43982842,The Lovely Bones 
43982842,The Lovely Bones 
60443237,The Lucky One 
183088,The Lucky Ones 
1082044,The Machinist 
22717758,The Magic Sword: Quest for Camelot 
27796042,The Majestic 
45434443,The Man from U.N.C.L.E. 
56876365,The Man in the Iron Mask 
13801755,The Man Who Knew Too Little 
21000000,The Man with the Golden Gun 
15608545,The Man with the Iron Fists 
8326035,The Man 
65948711,The Manchurian Candidate 
18843314,The Marine 
228430993,The Martian 
93771072,The Mask of Zorro 
119938730,The Mask 
123777,The Masked Saint 
40363530,The Master of Disguise 
16377274,The Master 
12570442,The Matador 
281492479,The Matrix Reloaded 
139259759,The Matrix Revolutions 
171383253,The Matrix 
102413606,The Maze Runner 
29113588,The Mechanic 
22108977,The Medallion 
32416109,The Men Who Stare at Goats 
3752725,The Merchant of Venice 
14131298,The Messenger: The Story of Joan of Arc 
66637,The Messenger 
66808615,The Mexican 
73548,The Midnight Meat Train 
50752337,The Mighty Ducks 
1889522,The Mighty Macs 
2643689,The Mighty 
41252428,The Mirror Has Two Faces 
17580,The Missing Person 
25592632,The Mist 
78031620,The Monuments Men 
31165421,The Mortal Instruments: City of Bones 
35228696,The Mothman Prophecies 
202007640,The Mummy Returns 
102176165,The Mummy: Tomb of the Dragon Emperor 
27281507,The Muppet Christmas Carol 
76657000,The Muppet Movie 
88625922,The Muppets 
11614236,The Muse 
27053815,The Musketeer 
86930411,The Naked Gun 2½: The Smell of Fear 
13569248,The Namesake 
37617947,The Nativity Story 
44484065,The Negotiator 
1330827,The Neon Demon 
50728000,The Net 
28972187,The New Guy 
12712093,The New World 
10297897,The Newton Boys 
14983572,The Next Best Thing 
21129348,The Next Three Days 
7825820,The Night Listener 
18653746,The Ninth Gate 
64286,The Notebook 
24984868,The November Man 
35063732,The Number 23 
64238770,The Nut Job 
190562,The Nutcracker in 3D 
2119994,The Nutcracker 
128769345,The Nutty Professor 
29106737,The Object of My Affection 
51853450,The Odd Life of Timothy Green 
12610552,The Omega Code 
43905746,The One 
1064277,The Oogieloves in the Big Balloon Adventure 
19348,The Open Road 
7659747,The Order 
38168022,The Original Kings of Comedy 
26814957,The Other Boleyn Girl 
133778,The Other Dream Team 
115504,The Other End of the Line 
119219978,The Other Guys 
4720371,The Other Side of Heaven 
83906114,The Other Woman 
96471845,The Others 
28535768,The Out-of-Towners 
25600000,The Outsiders 
3607,The Oxford Murders 
113006880,The Pacifier 
113330342,The Patriot 
41256277,The Peacemaker 
130174897,The Peanuts Movie 
100768056,The Pelican Brief 
2832826,The Perez Family 
1089445,The Perfect Game 
48430,The Perfect Host 
16247775,The Perfect Man 
9658370,The Perfect Match 
182618434,The Perfect Storm 
17738570,The Perks of Being a Wallflower 
51225796,The Phantom of the Opera 
17300889,The Phantom 
32519322,The Pianist 
40158000,The Piano 
82226474,The Pink Panther 
2956000,The Pirate 
12701880,The Pirates Who Don't Do Anything: A VeggieTales Movie 
31051126,The Pirates! Band of Misfits 
21383298,The Place Beyond the Pines 
23031390,The Players Club 
19719930,The Pledge 
665426,The Polar Express 
49122319,The Possession 
49122319,The Possession 
17593391,The Postman 
53082743,The Prestige 
28165882,The Prince and Me 
101217900,The Prince of Egypt 
74787599,The Prince of Tides 
669276,The Princess and the Cobbler 
104374107,The Princess and the Frog 
30857814,The Princess Bride 
95149435,The Princess Diaries 2: Royal Engagement 
108244774,The Princess Diaries 
19377727,The Producers 
16115878,The Prophecy 
163947053,The Proposal 
1900725,The Proposition 
192467,The Puffy Chair 
33682273,The Punisher 
71519230,The Purge: Anarchy 
78845130,The Purge: Election Year 
64423650,The Purge 
162586036,The Pursuit of Happyness 
56437947,The Queen 
18636537,The Quick and the Dead 
12987647,The Quiet American 
381186,The Quiet 
1111615,The R.M. 
17757087,The Rage: Carrie 2 
4435083,The Railway Man 
45856732,The Rainmaker 
16005978,The Raven 
34180954,The Reader 
3713002,The Real Cancun 
25117498,The Reaping 
33927476,The Relic 
22954968,The Remains of the Day 
18967571,The Replacement Killers 
44737059,The Replacements 
183635922,The Revenant 
21500000,The Right Stuff 
75888270,The Ring Two 
33037754,The Rite 
46815748,The River Wild 
50802661,The Road to El Dorado 
56692,The Road 
36000000,The Robe 
134006721,The Rock 
6409206,The Rocker 
75597042,The Rookie 
37300107,The Roommate 
29200000,The Rose 
52353636,The Royal Tenenbaums 
100491683,The Rugrats Movie 
17427926,The Ruins 
6525762,The Rules of Attraction 
3571735,The Runaways 
47592825,The Rundown 
38122105,The Running Man 
61355436,The Saint 
92362,The Salon 
676698,The Salton Sea 
139225854,The Santa Clause 2 
144833357,The Santa Clause 
6610326,The Savages 
10400000,The Scarlet Letter 
81687587,The Scorch Trials 
71069884,The Score 
90341670,The Scorpion King 
33071558,The Second Best Exotic Marigold Hotel 
37766350,The Secret Life of Bees 
323505540,The Secret Life of Pets 
58229120,The Secret Life of Walter Mitty 
686383,The Secret of Kells 
36279230,The Sentinel 
5997134,The Sessions 
32055248,The Shadow 
61112916,The Shaggy Dog 
54257433,The Shallows 
28341469,The Shawshank Redemption 
11405825,The Shipping News 
40932372,The Siege 
130727000,The Silence of the Lambs 
183132370,The Simpsons Movie 
336456,The Singing Detective 
1250798,The Singles Ward 
44087387,The Sisterhood of the Traveling Pants 2 
39008741,The Sisterhood of the Traveling Pants 
30538669,The Sitter 
293501675,The Sixth Sense 
47806295,The Skeleton Key 
5283379,The Skeleton Twins 
35007180,The Skulls 
13134,The Slaughter Rule 
71017784,The Smurfs 2 
142614158,The Smurfs 
96917897,The Social Network 
31670931,The Soloist 
28870,The Son of No One 
63143812,The Sorcerer's Apprentice 
163214286,The Sound of Music 
10200000,The Spanish Prisoner 
57362581,The Specialist 
12996,The Specials 
6851969,The Spectacular Now 
71148699,The Spiderwick Chronicles 
19781879,The Spirit 
162495848,The SpongeBob Movie: Sponge Out of Water 
85416609,The SpongeBob SquarePants Movie 
24268828,The Spy Next Door 
46800000,The Spy Who Loved Me 
7362100,The Squid and the Whale 
763044,The Statement 
5739376,The Station Agent 
29062561,The Stepfather 
59475623,The Stepford Wives 
18195,The Sticky Fingers of Time 
159600000,The Sting 
27067160,The Story of Us 
6197866,The Straight Story 
118471320,The Sum of All Fears 
26345,The Sweeney 
4306697,The Sweet Hereafter 
24430272,The Sweetest Thing 
27758465,The Switch 
13491653,The Tailor of Panama 
65452312,The Taking of Pelham 1 2 3 
50818750,The Tale of Despereaux 
81292135,The Talented Mr. Ripley 
263365,The Tempest 
766487,The Ten 
77032279,The Terminal 
38400000,The Terminator 
30859000,The Texas Chain Saw Massacre 
30859000,The Texas Chain Saw Massacre 
8025872,The Texas Chainsaw Massacre 2 
39511038,The Texas Chainsaw Massacre: The Beginning 
35887263,The Theory of Everything 
36385763,The Thin Red Line 
13782838,The Thing 
15500000,The Thirteenth Floor 
69304264,The Thomas Crown Affair 
20315324,The Three Musketeers 
44328238,The Three Stooges 
45542421,The Tigger Movie 
56684819,The Time Machine 
63411478,The Time Traveler's Wife 
3447339,The To Do List 
67631157,The Tourist 
67631157,The Tourist 
92173235,The Town 
792966,The Toxic Avenger Part II 
16027866,The Transporter Refueled 
25296447,The Transporter 
13303319,The Tree of Life 
1111,The Trials of Darryl Hunt 
125603360,The Truman Show 
50189179,The Tuxedo 
292298923,The Twilight Saga: Breaking Dawn - Part 2 
292298923,The Twilight Saga: Breaking Dawn - Part 2 
300523113,The Twilight Saga: Eclipse 
296623634,The Twilight Saga: New Moon 
88915214,The Ugly Truth 
3420871,The Ultimate Gift 
42638165,The Unborn 
42638165,The Unborn 
76270454,The Untouchables 
18761993,The Upside of Anger 
23272306,The Usual Suspects 
1712111,The Vatican Tapes 
54000000,The Verdict 
114195633,The Village 
4859475,The Virgin Suicides 
535249,The Virginity Hit 
65069140,The Visit 
4068087,The Visual Bible: The Gospel of John 
125014030,The Vow 
2077046,The Wackness 
10137502,The Walk 
5664251,The Warrior's Way 
10097096,The Wash 
34350553,The Watch 
34350553,The Watch 
28927720,The Watcher 
4190530,The Water Diviner 
161487252,The Waterboy 
6047856,The Way of the Gun 
21501098,The Way Way Back 
12469811,The Weather Man 
31585300,The Wedding Date 
60400856,The Wedding Planner 
127144,The Wendell Baker Story 
1666262,The White Countess 
57262492,The Whole Nine Yards 
16323969,The Whole Ten Yards 
39880476,The Wild Thornberrys Movie 
1829142,The Wind That Shakes the Barley 
25138292,The Witch 
13000000,The Wiz 
22202612,The Wizard of Oz 
116866727,The Wolf of Wall Street 
61937495,The Wolfman 
132550960,The Wolverine 
110720,The Woman Chaser 
54322273,The Woman in Black 
26896744,The Women 
25047631,The Wood 
11434867,The Words 
2024854,The Work and the Glory II: American Zion 
3347439,The Work and the Glory 
126930660,The World Is Not Enough 
26003149,The World's End 
5128124,The World's Fastest Indian 
3500000,The Wraith 
26236603,The Wrestler 
20981633,The X Files: I Want to Believe 
83892374,The X Files 
882710,The Yards 
317040,The Yellow Handkerchief 
99462,The Young and Prodigious T.S. Spivet 
6462576,The Young Messiah 
58163,The Young Unknowns 
10991381,The Young Victoria 
1068392,There Be Dragons 
125169,There Goes My Baby 
40218903,There Will Be Blood 
176483808,There's Something About Mary 
13008928,They Live 
12693621,They 
529766,Things to Do in Denver When You're Dead 
2849142,Things We Lost in the Fire 
65182182,Think Like a Man Too 
91547205,Think Like a Man 
15171475,Thinner 
41867960,Thir13en Ghosts 
3287435,Thirteen Conversations About One Thing 
34566746,Thirteen Days 
4599680,Thirteen 
49121934,This Christmas 
67523385,This Is 40 
327919,This Is England 
71844424,This Is It 
101470202,This Is the End 
34290142,This Is Where I Leave You 
54758461,This Means War 
15911333,Thomas and the Magic Railroad 
206360018,Thor: The Dark World 
181015141,Thor 
978908,Thr3e 
5023275,Three Burials 
60652036,Three Kings 
10544143,Three to Tango 
1325073,Thumbsucker 
4091,Thunder and the House of Magic 
63600000,Thunderball 
6768055,Thunderbirds 
200803,Tim and Eric's Billion Dollar Movie 
42365600,Time Bandits 
15278,Time Changer 
29233,Time to Choose 
44450000,Timecop 
19480739,Timeline 
53854588,Tin Cup 
24104113,Tinker Tailor Soldier Spy 
389804,Tiny Furniture 
22751979,Titan A.E. 
658672302,Titanic 
54132596,TMNT 
21200000,To Die For 
16684352,To Rome with Love 
3773863,To Save a Life 
56505065,Tombstone 
13558739,Tomcats 
125332007,Tomorrow Never Dies 
93417865,Tomorrowland 
177200000,Tootsie 
25277561,Top Five 
176781728,Top Gun 
3000000,Top Hat 
5858,Top Spin 
6201757,Topsy-Turvy 
14500000,Tora! Tora! Tora! 
21176322,Torque 
119412921,Total Recall 
119412921,Total Recall 
4581222,Touching the Void 
78009155,Tower Heist 
6712451,Town & Country 
245823397,Toy Story 2 
414984497,Toy Story 3 
191796233,Toy Story 
15059,Trade of Innocents 
214202,Trade 
90400000,Trading Places 
124107476,Traffic 
76261036,Training Day 
16501785,Trainspotting 
110008260,Trainwreck 
2319187,Trance 
2319187,Trance 
9013113,Transamerica 
23014504,Transcendence 
245428137,Transformers: Age of Extinction 
352358779,Transformers: Dark of the Moon 
402076689,Transformers: Revenge of the Fallen 
318759914,Transformers 
43095600,Transporter 2 
2203641,Transsiberian 
38120554,Treasure Planet 
695229,Trees Lounge 
617172,Trekkies 
16667084,Tremors 
12626905,Triple 9 
9016377,Trippin' 
1247453,Tristram Shandy: A Cock and Bull Story 
172051787,TRON: Legacy 
172051787,TRON: Legacy 
8508843,Troop Beverly Hills 
110416702,Tropic Thunder 
35754555,Trouble with the Curve 
133228348,Troy 
52166,Trucker 
171031347,True Grit 
146282411,True Lies 
12281500,True Romance 
1530535,Trust the Man 
58214,Trust 
19158074,Tuck Everlasting 
223615,Tucker and Dale vs Evil 
1281176,Tumbleweeds 
7707563,Tupac: Resurrection 
83024900,Turbo 
11466088,Turbulence 
1821983,Tusk 
29500000,Twilight Zone: The Movie 
191449475,Twilight 
191449475,Twilight 
985341,Twin Falls Idaho 
111936400,Twins 
241688385,Twister 
18947630,Two Brothers 
22235901,Two Can Play That Game 
349618,Two Evil Eyes 
1950218,Two Girls and a Guy 
3148482,Two Lovers 
93307796,Two Weeks Notice 
10353690,U2 3D 
77086030,U-571 
6157157,UHF 
9054736,Ulee's Gold 
18500966,Ultraviolet 
16647384,Unaccompanied Minors 
94999143,Unbreakable 
115603980,Unbroken 
115603980,Unbroken 
50024083,Under Siege 2: Dark Territory 
8500000,Under the Rainbow 
2605039,Under the Skin 
43601508,Under the Tuscan Sun 
5654777,Underclassman 
38230435,Undercover Brother 
62321039,Underworld: Awakening 
62318875,Underworld: Evolution 
45802315,Underworld: Rise of the Lycans 
51483949,Underworld 
1046166,Undiscovered 
12398628,Undisputed 
52752475,Unfaithful 
10214013,Unfinished Business 
101157447,Unforgiven 
31537320,Unfriended 
31471430,United 93 
10431220,Universal Soldier: The Return 
61094903,Unknown 
61094903,Unknown 
24520892,Unleashed 
81557479,Unstoppable 
28687835,Untraceable 
51045801,Up Close & Personal 
83813460,Up in the Air 
292979556,Up 
38048637,Urban Legend 
21468807,Urban Legends: Final Cut 
1027119,Urbania 
70496802,V for Vendetta 
58879132,Vacation 
20384136,Valentine 
110476776,Valentine's Day 
19447478,Valiant 
83077470,Valkyrie 
118666,Valley of the Heart's Delight 
19900000,Vampire in Brooklyn 
36658108,Vampires Suck 
20241395,Vampires 
2964,Vamps 
21005329,Van Wilder: Party Liaison 
100614858,Vanilla Sky 
16123851,Vanity Fair 
72266306,Vantage Point 
52885587,Varsity Blues 
1043487,Velvet Goldmine 
3753806,Vera Drake 
1569918,Veronica Guerin 
68473360,Vertical Limit 
9801782,Very Bad Things 
23213577,Vicky Cristina Barcelona 
5773519,Victor Frankenstein 
5773519,Victor Frankenstein 
5773519,Victor Frankenstein 
24048000,Virtuosity 
47474112,Volcano 
25517500,W. 
43022524,Wag the Dog 
233103,Wah-Wah 
2892582,Waiting for Guffman 
16101109,Waiting... 
19067631,Waitress 
24788807,Waking Ned Devine 
18317151,Walk Hard: The Dewey Cox Story 
119518352,Walk the Line 
1277257,Walking and Talking 
45860039,Walking Tall 
36073232,Walking with Dinosaurs 3D 
52474616,Wall Street: Money Never Sleeps 
43848100,Wall Street 
223806889,WALL·E 
17225675,Wanderlust 
134568845,Wanted 
79883359,War Horse 
234277056,War of the Worlds 
578527,"War, Inc. "
22466994,War 
46978995,Warcraft 
79568000,WarGames 
3902679,Warlock: The Armageddon 
9094451,Warlock 
66359959,Warm Bodies 
13651662,Warrior 
6448817,Warriors of Virtue 
107503316,Watchmen 
79043,Water & Power 
58700247,Water for Elephants 
88246220,Waterworld 
121697350,Wayne's World 
43532294,We Are Marshall 
3590010,We Are Your Friends 
75621915,We Bought a Zoo 
1738692,We Need to Talk About Kevin 
28563179,We Own the Night 
78120196,We Were Soldiers 
469947,Weekend 
42168445,"Welcome Home, Roscoe Jenkins "
333976,Welcome to Collinwood 
14469428,Welcome to Mooseport 
4771000,Welcome to the Dollhouse 
152857,Welcome to the Rileys 
856942,Wendy and Lucy 
10555348,We're No Angels 
150368971,We're the Millers 
43650000,West Side Story 
20772796,Whale Rider 
35990505,What a Girl Wants 
55350897,What Dreams May Come 
80276912,What Happens in Vegas 
1089365,What Just Happened 
155370362,What Lies Beneath 
6291602,What Planet Are You From? 
10941801,What the #$*! Do We (K)now!? 
41102171,What to Expect When You're Expecting 
182805123,What Women Want 
8735529,Whatever It Takes 
5306447,Whatever Works 
9170214,What's Eating Gilbert Grape 
39100956,What's Love Got to Do with It 
32095318,What's the Worst That Could Happen? 
13987482,What's Your Number? 
47860214,When a Stranger Calls 
1071240,When Did You Last See Your Father? 
92823600,When Harry Met Sally... 
30127963,When the Game Stands Tall 
33771174,Where the Heart Is 
871527,Where the Truth Lies 
77222184,Where the Wild Things Are 
7574066,While We're Young 
13034417,Whip It 
13092000,Whiplash 
4142507,Whipped 
69148997,White Chicks 
34793160,White Fang 
73103784,White House Down 
55865715,White Noise 
16346122,White Oleander 
10300000,White Squall 
10268846,Whiteout 
1677838,Who Killed the Electric Car? 
5694308,Who's Your Caddy? 
60072596,Why Did I Get Married Too? 
55184721,Why Did I Get Married? 
12831121,Wicker Park 
12831121,Wicker Park 
168213584,Wild Hogs 
117190,Wild Target 
29753944,Wild Things 
113745408,Wild Wild West 
37877959,Wild 
6852144,Willard 
16831505,Wimbledon 
16964743,Win a Date with Tad Hamilton! 
40911830,Windtalkers 
11576087,Wing Commander 
10762178,Winged Migration 
26687172,Winnie the Pooh 
101228,Winter Passing 
6531491,Winter's Bone 
22451,Winter's Tale 
3588432,Wish I Was Here 
7369373,Witchboard 
58156435,Without a Paddle 
777423,Without Limits 
4131640,Witless Protection 
65500000,Witness 
65012000,Wolf 
33305037,Woman in Gold 
5018450,Woman on Top 
6879730,Woman Thou Art Loosed 
19389454,Wonder Boys 
1056102,Wonderland 
5308553,Won't Back Down 
8026971,Woo 
13300000,Woodstock 
3117666,Wordplay 
70236496,World Trade Center 
202351611,World War Z 
221210,World's Greatest Dad 
83640426,Wrath of the Titans 
189412677,Wreck-It Ralph 
104077,Wristcutters: A Love Story 
15417771,Wrong Turn 
25052000,Wyatt Earp 
214948780,X-Men 2 
179883016,X-Men Origins: Wolverine 
154985087,X-Men: Apocalypse 
233914986,X-Men: Days of Future Past 
146405371,X-Men: First Class 
234360014,X-Men: The Last Stand 
157299717,X-Men 
26082914,xXx: State of the Union 
141204016,xXx 
43337279,Year One 
30400000,Yentl 
97680195,Yes Man 
396035,Yes 
100169068,Yogi Bear 
25677801,You Again 
9180275,You Can Count on Me 
100018837,You Don't Mess with the Zohan 
40066497,You Got Served 
2426851,You Kill Me 
43100000,You Only Live Twice 
3247816,You Will Meet a Tall Dark Stranger 
75604320,"You, Me and Dupree "
16300302,Young Adult 
86300000,Young Frankenstein 
44726644,Young Guns 
4250320,Young Sherlock Holmes 
21557240,Your Highness 
1573712,Your Sister's Sister 
15281286,Youth in Revolt 
115731542,You've Got Mail 
31452765,Zack and Miri Make a Porno 
28045540,Zathura: A Space Adventure 
95720716,Zero Dark Thirty 
1980338,Zero Effect 
33048353,Zodiac 
75590286,Zombieland 
80360866,Zookeeper 
28837115,Zoolander 2 
45162741,Zoolander 
11631245,Zoom 
