title,gross,valence,arousal,dominance
Kick-Ass 2 ,28751715,0.307000001,0.780999998,0.460333337
Honey ,30222640,0.920000017,0.430999994,0.50999999
The Real Cancun ,3713002,0.718999982,0.50999999,0.717000008
Brick Lane ,1094998,0.332999997,0.454000011,0.409500003
Mrs Henderson Presents ,11034436,0.752333333,0.477499992,0.645833333
My Soul to Take ,14637490,0.784333328,0.362666667,0.45266666
When the Game Stands Tall ,30127963,0.712000012,0.530600005,0.4912
Last Vegas ,63910583,0.657000005,0.434000015,0.589499995
Dead Man Walking ,39025000,0.497571436,0.548999995,0.582285724
Darkness ,22160085,0.172999998,0.515999993,0.429
Flirting with Disaster ,14891000,0.487999991,0.818333348,0.487333328
Eye of the Dolphin ,71904,0.717250004,0.348499998,0.486750007
Red Eye ,57859105,0.534199995,0.379799998,0.465400004
Burnt ,13650738,0.082000002,0.713,0.356000006
Mighty Joe Young ,50628009,0.833499998,0.678499997,0.736499995
End of the Spear ,11703287,0.338499997,0.453750007,0.447500005
The Invasion ,15071514,0.232500002,0.786500007,0.703000009
"The Beast from 20,000 Fathoms ",5000000,0.293333327,0.687999994,0.69933333
Legends of the Fall ,66528842,0.40533334,0.630666673,0.425666665
Raising Victor Vargas ,2073984,0.769500002,0.529250003,0.711750001
The Hills Have Eyes ,41777564,0.677000001,0.349249996,0.512750007
Carrie ,35266619,0.593666673,0.439666659,0.492333323
Fear and Loathing in Las Vegas ,10562387,0.143999999,0.665636355,0.358818182
Roar ,2000000,0.437999994,0.816499978,0.654500008
A Scanner Darkly ,5480996,0.262500003,0.475999996,0.463499993
Cruel Intentions ,38201895,0.460599999,0.6236,0.594599992
The Skulls ,35007180,0.275999993,0.558000028,0.574000001
Tinker Tailor Soldier Spy ,24104113,0.470833331,0.526333337,0.506166662
The Master of Disguise ,40363530,0.655249998,0.577250004,0.641499989
My Sister's Keeper ,49185998,0.763999999,0.390499994,0.667499989
Death at a Funeral ,8579684,0.058999999,0.623666684,0.515666664
The Wiz ,13000000,0.467000008,0.545000017,0.441000015
Monster-in-Law ,82931301,0.511000012,0.639666657,0.730333328
Ed Wood ,5887457,0.543999985,0.225499995,0.368499994
Flushed Away ,64459316,0.407999992,0.754999995,0.588999987
Out Cold ,13903262,0.285333338,0.455333332,0.393999994
My Stepmother Is an Alien ,13854000,0.374399993,0.519599992,0.503800005
Vampire in Brooklyn ,19900000,0.270999998,0.801999986,0.545000017
The Basket ,609042,0.458000004,0.226999998,0.335999995
That Thing You Do! ,25809813,0.483999997,0.236000001,0.313999996
Superman II ,108200000,0.944999993,0.79400003,0.92900002
Safe ,17120019,0.898000002,0.305999994,0.759000003
Doubt ,33422556,0.293750003,0.456000008,0.241500001
My Girl ,59847242,0.74000001,0.572000027,0.442999989
One Missed Call ,26876529,0.573428571,0.445714282,0.473142867
Clay Pigeons ,1789892,0.61500001,0.237000003,0.271499991
Firewall ,48745150,0.485000014,0.601999998,0.629000008
Fuel ,173783,0.444999993,0.527999997,0.643999994
The Best Man ,34074895,0.645666679,0.549333334,0.699000011
Dead Man on Campus ,15062898,0.456000003,0.556499998,0.560666675
Excessive Force ,1200000,0.446714282,0.761714288,0.739428571
The Brown Bunny ,365734,0.568000004,0.263499998,0.243500009
Saving Private Ryan ,216119491,0.665600002,0.416799995,0.619199991
Cadillac Records ,8134217,0.558666666,0.444000006,0.485000004
Left Behind ,13998282,0.354000002,0.370000005,0.361000001
The Statement ,763044,0.688000023,0.60799998,0.824999988
Barbershop 2: Back in Business ,64955956,0.531250007,0.465750001,0.486749999
Courageous ,34522221,0.873999983,0.657499999,0.863999993
Failure to Launch ,88658172,0.447000007,0.683999995,0.446333329
White Squall ,10300000,0.535999998,0.413666666,0.531333317
Where the Wild Things Are ,77222184,0.426666667,0.464666665,0.45933333
Trance ,2319187,0.469000012,0.481000006,0.381999999
In Dreams ,11900000,0.854333321,0.29733333,0.397999992
Free State of Jones ,20389967,0.762666663,0.515999993,0.687666674
Butch Cassidy and the Sundance Kid ,102308900,0.739666661,0.526000003,0.390666664
Madea Goes to Jail ,90485233,0.093999997,0.898000002,0.479999989
The Grand Budapest Hotel ,59073773,0.819000006,0.555000007,0.647500008
College ,4693919,0.699999988,0.467000008,0.745999992
Cop Out ,44867349,0.326999992,0.769999981,0.836000025
Bill & Ted's Bogus Journey ,38037513,0.528600004,0.478200006,0.462000006
Footloose ,80000000,0.549000025,0.595000029,0.446999997
Lucky Numbers ,10014234,0.570499986,0.361250006,0.54649999
Agent Cody Banks 2: Destination London ,23222861,0.591599995,0.405199999,0.636800003
A Very Harold & Kumar 3D Christmas ,35033759,0.958999991,0.519999981,0.740999997
Vampires Suck ,36658108,0.239250002,0.679749995,0.400250003
Alien ,78900000,0.361249994,0.516999997,0.508750007
Transformers: Dark of the Moon ,352358779,0.472142858,0.521142851,0.574714277
The Devil's Double ,1357042,0.414199993,0.564999998,0.512400001
Paul Blart: Mall Cop ,20819129,0.525499985,0.716499984,0.664000019
"Synecdoche, New York ",3081925,0.828500003,0.506000012,0.585000008
The Patriot ,113330342,0.784666677,0.592999995,0.888999999
Take Me Home Tonight ,6923891,0.744499996,0.356000006,0.454750001
Raising Helen ,37486138,0.758666674,0.51,0.683666666
Contagion ,75638743,0.208000004,0.629999995,0.535000026
Edge of Tomorrow ,100189501,0.570000003,0.413666666,0.415000002
The Score ,71069884,0.631999999,0.428500012,0.608999997
The Man with the Golden Gun ,21000000,0.577200004,0.611800003,0.683800012
The Damned United ,449558,0.459400003,0.516999993,0.573400003
Serendipity ,49968653,0.676999986,0.412999988,0.5
The Da Vinci Code ,217536138,0.512500003,0.326000005,0.578999996
Desert Dancer ,143653,0.321800005,0.573399997,0.360600004
The Relic ,33927476,0.682500005,0.515999988,0.585000008
The Addams Family ,113502246,0.967999995,0.382999986,0.643000007
The Purge ,64423650,0.125,0.565999985,0.326999992
August: Osage County ,37738400,0.565500006,0.329999998,0.503500015
Ruby in Paradise ,1001437,0.768999994,0.474000007,0.670000017
Valentine's Day ,110476776,0.803499997,0.442000002,0.449499995
Star Wars: Episode I - The Phantom Menace ,474544677,0.416,0.659125008,0.574000005
Old Joy ,255352,0.840250008,0.621500008,0.606750011
A Mighty Wind ,17508936,0.59466668,0.607666681,0.625
The Taking of Pelham 1 2 3 ,65452312,0.828000009,0.537,0.34799999
Love and Other Catastrophes ,212285,0.708285714,0.645285717,0.644428568
The New Guy ,28972187,0.74666667,0.459666679,0.572000007
True Lies ,146282411,0.411333342,0.62166667,0.455333342
Dangerous Liaisons ,34700000,0.228750004,0.782749996,0.591749996
Surf's Up ,58867694,0.847000003,0.649999976,0.5
My Fair Lady ,72000000,0.798999995,0.440249994,0.636749998
A Better Life ,1754319,0.907999992,0.575500011,0.796499997
Tangled ,200807262,0.306999996,0.541999996,0.285000011
Astro Boy ,19548064,0.646000028,0.39199999,0.444999993
Roll Bounce ,17378977,0.451333334,0.583000004,0.293000008
Abduction ,28064226,0.117499996,0.855000019,0.643999994
Palo Alto ,750100,0.656000018,0.404000014,0.730000019
Crank: High Voltage ,13630226,0.563500009,0.577500008,0.645750001
The Duchess ,13823741,0.656000018,0.547999978,0.711000025
Prom Night ,43818159,0.599333326,0.415333331,0.427333345
The Wizard of Oz ,22202612,0.656000018,0.430000007,0.526000023
American Pie 2 ,145096820,0.736999989,0.417500004,0.358999997
Good Boy! ,37566230,0.828400004,0.389599997,0.611199987
The Infiltrator ,14946229,0.336499989,0.7685,0.561500013
The Collection ,6842058,0.665999997,0.445000005,0.5796
Marvin's Room ,12782508,0.730666657,0.316333334,0.488333335
City Island ,6670712,0.796000004,0.43900001,0.470000014
To Die For ,21200000,0.030666666,0.692999979,0.335999995
Nine ,19673424,0.551999986,0.254999995,0.326999992
The Missing Person ,17580,0.693714295,0.416714285,0.529714295
New York Minute ,14018364,0.746333341,0.430333346,0.508666674
Full Frontal ,2506446,0.642999987,0.363666664,0.680333336
The Book of Life ,50150619,0.789249986,0.360750007,0.610750005
Good Dick ,15542,0.669,0.458333333,0.571833327
Fun Size ,9402410,0.7245,0.589499995,0.618000001
The 5th Wave ,34912982,0.632499993,0.480499998,0.499500006
Bad Teacher ,100292856,0.262999997,0.590250008,0.50175
Stranger Than Fiction ,40137776,0.399333338,0.532000005,0.361000001
Saving Mr. Banks ,83299761,0.656199992,0.350799999,0.617199993
Ella Enchanted ,22913677,0.88075,0.684749991,0.671250001
The Business of Strangers ,1028337,0.473333349,0.506000002,0.510333329
Saw V ,56729973,0.316000015,0.541000009,0.518000007
Home Alone 2: Lost in New York ,173585516,0.619857141,0.389857147,0.42928572
Harry Brown ,1818681,0.457999989,0.305500008,0.341499999
Life of Pi ,124976634,0.693499997,0.439999998,0.612000003
Stonewall ,186354,0.337000012,0.456999987,0.654999971
Bringing Down the House ,132541238,0.666000009,0.299666668,0.528666675
In Time ,37553932,0.620000005,0.316249996,0.55400002
The Woman Chaser ,110720,0.607499994,0.686250001,0.541749991
I Heart Huckabees ,12784713,0.866000017,0.500666668,0.710666676
The Marine ,18843314,0.642500013,0.480999991,0.67750001
Doctor Zhivago ,111722000,0.738000005,0.50500001,0.851000011
Bottle Shock ,4040588,0.383333335,0.656666666,0.514666672
Burn ,111300,0.203666667,0.715333323,0.422666669
Dawn of the Dead ,58885635,0.429000009,0.50224999,0.435000002
Savages ,47307550,0.203999996,0.930999994,0.605000019
Final Destination ,53302314,0.510875002,0.424875,0.563499998
"Legally Blonde 2: Red, White & Blonde ",89808372,0.612909087,0.400909091,0.613636369
Mr. Popper's Penguins ,68218041,0.517499998,0.402500004,0.359000012
The Country Bears ,16988996,0.533750005,0.455250002,0.517000005
Zack and Miri Make a Porno ,31452765,0.493000001,0.671499982,0.499499992
Zodiac ,33048353,0.593999982,0.42899999,0.425999999
How to Be Single ,46813366,0.421999991,0.354000002,0.362499997
You Got Served ,40066497,0.621999979,0.400000006,0.384000003
Domino ,10137232,0.593999982,0.50999999,0.47299999
River's Edge ,4600000,0.535333345,0.418666661,0.481000006
The Assassination of Jesse James by the Coward Robert Ford ,3904982,0.155333336,0.676333333,0.422833336
Red Planet ,17473245,0.499999993,0.394249998,0.571000002
Team America: World Police ,32774834,0.556499995,0.55924999,0.640749998
Shark Tale ,160762022,0.461499989,0.57250002,0.466000006
The World Is Not Enough ,126930660,0.529999986,0.502999991,0.522499993
The Bridges of Madison County ,70960517,0.552000001,0.346000001,0.532000005
Primary Colors ,38966057,0.743000005,0.406428567,0.411000001
Jumping the Broom ,37295394,0.504999995,0.509500004,0.456499994
Coyote Ugly ,60786269,0.239999995,0.502666662,0.302666664
Boat Trip ,8586376,0.576249994,0.567499988,0.4855
8 Mile ,116724075,0.521000028,0.416999996,0.456
Hitch ,177575142,0.512000024,0.479999989,0.55400002
Nothing to Lose ,44455658,0.0955,0.611999989,0.199500002
Winter Passing ,101228,0.5405,0.333499998,0.449249998
How Do You Know ,30212620,0.69933333,0.390999993,0.614333332
Lost in Space ,69102910,0.540000002,0.468333334,0.409333348
A Most Wanted Man ,17237244,0.673600006,0.544600004,0.657600003
Green Lantern ,116593191,0.625999987,0.277999997,0.288000003
Love Jones ,12514138,0.948199999,0.526199996,0.648599994
Cradle 2 the Grave ,34604054,0.46450001,0.289499998,0.359500006
Gun Shy ,1631839,0.213500001,0.536500007,0.422499999
The Phantom of the Opera ,51225796,0.486999989,0.629500002,0.465500012
Hairspray ,118823091,0.549000025,0.279000014,0.268999994
Star Trek IV: The Voyage Home ,109713132,0.718499999,0.458250005,0.532125
The Bone Collector ,66488090,0.389999996,0.398000002,0.473
3 Ninjas Kick Back ,11784000,0.394499995,0.69749999,0.513499998
Robot & Frank ,3325638,0.5292,0.501800007,0.662399995
Ender's Game ,61656849,0.815500021,0.710500002,0.491999999
Midnight Run ,38413606,0.61133333,0.704999993,0.51
The Killer Inside Me ,214966,0.425999997,0.645666669,0.588333329
The Other Side of Heaven ,4720371,0.746250004,0.349499993,0.597500019
Captive ,2557668,0.513249997,0.562249996,0.584249996
May ,145540,0.703999996,0.273000002,0.245000005
Kansas City ,1292527,0.847000003,0.531000018,0.508000016
The World's Fastest Indian ,5128124,0.529999986,0.502999991,0.522499993
Alpha and Omega ,25077977,0.618499994,0.338500008,0.640500009
Kung Pow: Enter the Fist ,16033556,0.479000002,0.526249997,0.476750001
Memoirs of a Geisha ,57010853,0.635500014,0.460500009,0.497499987
Blow ,52937130,0.418500021,0.611000001,0.501999989
The Fast and the Furious ,144512310,0.17066667,0.749333342,0.549666663
L!fe Happens ,20186,0.661500007,0.5995,0.553000003
Captain America: The Winter Soldier ,259746958,0.535666655,0.571999997,0.744666676
The New World ,12712093,0.679249994,0.504500002,0.553750001
Diary of a Mad Black Woman ,50382128,0.457749998,0.587875005,0.437374994
Kama Sutra: A Tale of Love ,4109095,0.900666664,0.488499999,0.596499994
Dave Chappelle's Block Party ,11694528,0.617000014,0.594999984,0.4745
Spaced Invaders ,15369573,0.50725,0.615250014,0.603
Resident Evil: Apocalypse ,50740078,0.437142857,0.516857143,0.57271429
Wild Hogs ,168213584,0.314500004,0.715499997,0.510499999
Everyone Says I Love You ,9714482,0.885333329,0.490166664,0.620833327
Rush ,26903709,0.401999995,0.814999998,0.537499994
Charlie St. Cloud ,31136950,0.571666673,0.180333331,0.322666665
Death Race ,36064910,0.232000002,0.639000018,0.603999992
King Kong ,218051260,0.676999986,0.689999998,0.89200002
The Lord of the Rings: The Two Towers ,340478898,0.6022857,0.425428567,0.639428577
Love Happens ,22927390,0.866285716,0.547142855,0.621285711
Just My Luck ,17324744,0.853999972,0.49000001,0.717000008
Summer Catch ,19693891,0.611000001,0.532666663,0.581999997
Equilibrium ,1190018,0.675999999,0.234999999,0.620000005
You Don't Mess with the Zohan ,100018837,0.143000007,0.842999995,0.273000002
Bride & Prejudice ,6601079,0.474999987,0.66049999,0.493000001
Inside Job ,4311834,0.643666665,0.502333333,0.646333337
The Reader ,34180954,0.776000023,0.224000007,0.601999998
Horrible Bosses 2 ,54414716,0.143666668,0.704999983,0.601999998
The Curse of the Jade Scorpion ,7496522,0.214166661,0.679666673,0.444833343
Drive Me Crazy ,17843379,0.33966667,0.813333333,0.429666668
Little Fockers ,148383780,0.38499999,0.159999996,0.213
Deliver Us from Evil ,30523568,0.311500002,0.598500013,0.563500017
Hanging Up ,36037909,0.350500003,0.499999985,0.417500004
Joy Ride ,21973182,0.890200007,0.665200001,0.640800011
The Pirate ,2956000,0.156000003,0.74000001,0.559000015
Renaissance Man ,24332324,0.677000016,0.579500005,0.716000013
Son of God ,59696176,0.765666664,0.393666675,0.667666654
Underworld: Rise of the Lycans ,45802315,0.531333332,0.623666664,0.684666653
Jason Goes to Hell: The Final Friday ,15935068,0.415625001,0.474375,0.519999996
Gangster Squad ,45996718,0.421999991,0.772000015,0.730499983
Walk Hard: The Dewey Cox Story ,18317151,0.544599998,0.517199993,0.659200001
Dope ,17474107,0.294999987,0.855000019,0.425000012
Cedar Rapids ,6857503,0.616750002,0.667499982,0.734750003
My Fellow Americans ,22294341,0.745000005,0.298000008,0.569999993
Inspector Gadget ,97360069,0.526500002,0.569499999,0.616999999
"War, Inc. ",578527,0.022,0.89200002,0.726999998
What to Expect When You're Expecting ,41102171,0.624428566,0.553571416,0.517571441
Cop Land ,44886089,0.552799994,0.525199991,0.604000008
Sea Rex 3D: Journey to a Prehistoric World ,4074023,0.644,0.475599998,0.535599995
That Awkward Moment ,26049082,0.464749992,0.531499997,0.443750001
Peggy Sue Got Married ,41382841,0.59633335,0.688666662,0.651333332
Snow Angels ,402820,0.771500006,0.327250008,0.51699999
The Rainmaker ,45856732,0.448000014,0.509000003,0.54400003
Out of the Blue ,728,0.55750002,0.178499997,0.289000005
Chill Factor ,11227940,0.550250009,0.440250009,0.499999993
See Spot Run ,33357476,0.5542,0.513199997,0.385599995
The House of the Devil ,100659,0.467750009,0.474499997,0.523250006
Fish Tank ,373060,0.539333324,0.338999997,0.429666668
I Think I Love My Wife ,12550242,0.891625002,0.497124996,0.629874997
Snow White and the Huntsman ,155111815,0.667500004,0.315250002,0.40874999
The Wendell Baker Story ,127144,0.652999997,0.405999988,0.703999996
Brown Sugar ,27362712,0.646000013,0.292000003,0.347500011
Better Luck Tomorrow ,3799339,0.84799999,0.467666676,0.631000002
The Usual Suspects ,23272306,0.310333331,0.575333332,0.453666667
Shrek the Third ,320706665,0.476500005,0.256999999,0.324499995
Jay and Silent Bob Strike Back ,30059386,0.457714289,0.484714287,0.478571423
Silent Hill ,46982632,0.510666678,0.220999996,0.368000001
WALL·E ,223806889,0.416999996,0.25,0.509000003
Cats Don't Dance ,3562749,0.815333327,0.655999978,0.455000003
Punisher: War Zone ,7948159,0.197875001,0.686875008,0.527250003
Boynton Beach Club ,3123749,0.779750004,0.544249982,0.494250007
Max Keeble's Big Move ,17292381,0.645666669,0.635999997,0.613333335
Run All Night ,26442251,0.635749996,0.612749994,0.465750001
Bad Words ,7764027,0.367833326,0.488000003,0.444166665
Before I Go to Sleep ,2963012,0.644333323,0.207333339,0.365
Another Year ,3205244,0.595666667,0.303000003,0.451333334
Star Trek: First Contact ,92001027,0.6884,0.478600001,0.578600007
