title,avg_valence,avg_arousal,avg_dominance
The Last Exorcism ,0.483500011,0.757500023,0.650999993
Post Grad ,0.662999988,0.481999993,0.640499979
Big Fish ,0.662999988,0.383666664,0.488999993
Waitress ,0.646000028,0.531000018,0.351999998
The Vow ,0.560000002,0.50999999,0.663999975
Resident Evil: Retribution ,0.519285714,0.463000004,0.568714291
Amen. ,0.659666677,0.306333328,0.507333328
Foolish ,0.275500007,0.363499999,0.140999995
The Majestic ,0.948000014,0.731000006,0.906000018
Alone with Her ,0.333000004,0.166999996,0.216000006
Ghost Dog: The Way of the Samurai ,0.459142851,0.620000001,0.493857141
Not Cool ,0.614666671,0.390333345,0.573666662
No End in Sight ,0.422000006,0.404800004,0.488999999
The Trials of Darryl Hunt ,0.404333333,0.727333327,0.637999992
Curious George ,0.63499999,0.600000024,0.48300001
Final Destination 5 ,0.510875002,0.424875,0.563499998
The Mummy: Tomb of the Dragon Emperor ,0.42600001,0.653249994,0.608000003
Children of Men ,0.856999993,0.537999988,0.435000002
Hard Rain ,0.420333326,0.558666666,0.563666672
Walk the Line ,0.573833331,0.35316667,0.468333334
Kiss of the Dragon ,0.754000008,0.817000002,0.671000004
Bats ,0.324000001,0.409000009,0.479999989
Eagle Eye ,0.674249992,0.409499995,0.553000011
"I Love You, Don't Touch Me! ",0.842375003,0.490874998,0.574124999
I Married a Strange Person! ,0.732625015,0.500874992,0.593500007
Cirque du Soleil: Worlds Away ,0.554666648,0.550999999,0.503999998
Insidious ,0.145999998,0.621999979,0.479999989
Bound ,0.397499993,0.546499997,0.456999987
Secret Window ,0.452833325,0.443166663,0.492999996
Crash ,0.194000006,0.906000018,0.354999989
Good ,0.873999998,0.388999999,0.652749985
Mercy Streets ,0.722333312,0.299666663,0.466000001
Turbo ,0.583000004,0.728999972,0.596000016
Leaving Las Vegas ,0.349333331,0.396666666,0.366666655
Song One ,0.713666658,0.325666666,0.530000011
No Good Deed ,0.803199995,0.375199997,0.64059999
The Life Before Her Eyes ,0.752749994,0.414750002,0.589250006
The Fisher King ,0.676999986,0.689999998,0.89200002
Remember Me ,0.742333353,0.380333334,0.517
Madea's Family Reunion ,0.902500004,0.441499993,0.657499999
Aliens ,0.361249994,0.516999997,0.508750007
Rambo: First Blood Part II ,0.44016666,0.456833333,0.478999992
Black Nativity ,0.492749996,0.394499995,0.544749983
The Blind Side ,0.304666671,0.465499997,0.281666666
A View to a Kill ,0.429500006,0.646499991,0.646249995
Star Wars: Episode III - Revenge of the Sith ,0.510000003,0.606285725,0.534571426
Blonde Ambition ,0.569249995,0.55475001,0.487250008
The Lovely Bones ,0.765571428,0.477714283,0.573428567
Terminator Salvation ,0.411600006,0.491799992,0.601200008
Saw IV ,0.316000015,0.541000009,0.518000007
For Your Eyes Only ,0.697666665,0.348,0.511000007
Grudge Match ,0.336199993,0.640200007,0.419400001
Adaptation. ,0.71266667,0.381000002,0.600333333
200 Cigarettes ,0.218999997,0.527999997,0.30399999
The Ruins ,0.170000002,0.54733334,0.211333334
Scoop ,0.583000004,0.542999983,0.639999986
Stomp the Yard ,0.354000002,0.475000004,0.397666663
Double Take ,0.597749993,0.475749999,0.485249996
The Raven ,0.442499995,0.572999999,0.467500001
A Good Year ,0.754714285,0.352142858,0.566428563
The Sound of Music ,0.79519999,0.53860001,0.596800005
Harvard Man ,0.645666679,0.549333334,0.699000011
Special ,0.830249995,0.502500005,0.797499999
The Last Temptation of Christ ,0.650000016,0.620666663,0.685000002
Short Cut to Nirvana: Kumbh Mela ,0.466285716,0.370285715,0.359714293
The Princess Bride ,0.862499982,0.632499993,0.5995
The Cooler ,0.663999975,0.375,0.460000008
Without Limits ,0.281999995,0.385666668,0.36833333
Premium Rush ,0.530000001,0.73999999,0.614666661
Saints and Soldiers ,0.694249995,0.382500004,0.682000011
Think Like a Man Too ,0.716222233,0.454111106,0.595555557
Darkness Falls ,0.1796,0.584200001,0.362799999
Earth to Echo ,0.649333338,0.305333326,0.492333343
Hustle & Flow ,0.557666649,0.485666672,0.441666653
Just Married ,0.785000026,0.667499989,0.637499988
Blue Ruin ,0.325000009,0.399800003,0.242400002
Eat Pray Love ,0.853222224,0.442666665,0.595999993
Shooter ,0.224000007,0.81400001,0.773999989
Goal! The Dream Begins ,0.805249989,0.420250002,0.572375011
Vera Drake ,0.467000008,0.411000013,0.451999992
The Rules of Attraction ,0.715000006,0.621166656,0.667999998
The Transporter ,0.63166666,0.603999992,0.609000007
The Devil's Advocate ,0.353,0.662999988,0.595666677
Highlander ,0.675000012,0.456,0.603500009
The Theory of Everything ,0.583000004,0.31400001,0.528999984
X-Men: Days of Future Past ,0.649250001,0.472749993,0.4965
Hansel & Gretel: Witch Hunters ,0.291999996,0.763499975,0.644999981
I Hope They Serve Beer in Hell ,0.672714287,0.516428569,0.567285717
The Grudge 2 ,0.121000002,0.631000002,0.392999997
The Amazing Spider-Man ,0.669200006,0.693699998,0.661900002
The Life Aquatic with Steve Zissou ,0.797499985,0.5625,0.6435
"Alexander and the Terrible, Horrible, No Good, Very Bad Day ",0.395833331,0.57083333,0.500666661
Smoke Signals ,0.326333334,0.491333326,0.412999998
Paul Blart: Mall Cop 2 ,0.525499985,0.716499984,0.664000019
Dinner for Schmucks ,0.59300001,0.401999995,0.377000004
16 Blocks ,0.286000013,0.349999994,0.40200001
Man of Steel ,0.614500016,0.516999997,0.702750005
I Dreamed of Africa ,0.854333321,0.29733333,0.397999992
Minority Report ,0.418400007,0.400600001,0.426399985
Larry the Cable Guy: Health Inspector ,0.689800006,0.386799997,0.630399996
Machete Kills ,0.130666663,0.863333325,0.635333329
Peaceful Warrior ,0.791250005,0.329249995,0.684
My Dog Tulip ,0.563000003,0.479666665,0.452333331
Oblivion ,0.152999997,0.330000013,0.282000005
Swingers ,0.458999991,0.777999997,0.481999993
X-Men: The Last Stand ,0.669333339,0.39200001,0.559666673
The Fifth Element ,0.555999994,0.292333335,0.551333348
Transformers ,0.704333345,0.622333328,0.72966665
What Women Want ,0.715499997,0.537500009,0.595499992
Everything Must Go ,0.458999991,0.411500007,0.44250001
The Island ,0.745000005,0.347000003,0.432000011
National Treasure ,0.752999995,0.499714289,0.771999998
The Purge: Election Year ,0.545142855,0.418285715,0.516571437
Surrogates ,0.405999988,0.589999974,0.472000003
We Were Soldiers ,0.39199999,0.708000004,0.768000007
Jack Reacher ,0.488499999,0.424999997,0.473000005
The Tempest ,0.245000005,0.842999995,0.652999997
Perfume: The Story of a Murderer ,0.382833332,0.698499988,0.603833328
The Perez Family ,0.967999995,0.382999986,0.643000007
Bringing Out the Dead ,0.276666666,0.587666661,0.403333346
Nick and Norah's Infinite Playlist ,0.65533334,0.538000007,0.650333335
House of D ,0.681500018,0.219499998,0.562000006
The Jackal ,0.333000004,0.582000017,0.43599999
Mad City ,0.390000001,0.736000021,0.408333341
28 Days ,0.718999982,0.268999994,0.388999999
Water & Power ,0.77299999,0.527399994,0.737
Super Mario Bros. ,0.843999982,0.662999988,0.779999971
Step Brothers ,0.682500005,0.334250003,0.465500005
Dirty Pretty Things ,0.498999998,0.361999996,0.339749996
Alive ,0.815999985,0.637000024,0.731000006
The Adventures of Sharkboy and Lavagirl 3-D ,0.869749993,0.839499995,0.762249991
Blade II ,0.377999991,0.601999998,0.593999982
Suicide Squad ,0.200999995,0.817000012,0.538999995
What's the Worst That Could Happen? ,0.661500007,0.5995,0.553000003
Raise Your Voice ,0.717500001,0.468249999,0.644749999
The Oogieloves in the Big Balloon Adventure ,0.834999988,0.698499997,0.69599999
You Will Meet a Tall Dark Stranger ,0.440571432,0.523857142,0.474285705
The Mist ,0.375,0.194000006,0.221000001
The Skeleton Key ,0.42233334,0.412,0.461000005
Two Can Play That Game ,0.771000004,0.614800003,0.441800004
The Descent ,0.300000012,0.40200001,0.158000007
Kids ,0.739666661,0.526000003,0.390666664
Highlander: The Final Dimension ,0.51366667,0.421444444,0.56533333
Premonition ,0.36500001,0.764999986,0.54400003
A Nightmare on Elm Street 5: The Dream Child ,0.583249992,0.471624997,0.401249997
The Naked Gun 2½: The Smell of Fear ,0.2132,0.681499988,0.359300002
Whipped ,0.203000002,0.851500005,0.435000002
The Fifth Estate ,0.652999997,0.38499999,0.647000015
Pretty Woman ,0.732499994,0.607749999,0.520749994
Ray ,0.550000012,0.670000017,0.537999988
North Country ,0.614500016,0.324499995,0.571500003
Unfriended ,0.172999993,0.670000017,0.458000004
Eden Lake ,0.694000006,0.195999995,0.425000012
Bless the Child ,0.921800017,0.326600003,0.624000001
Eyes Wide Shut ,0.600333331,0.360166669,0.50683334
Into the Wild ,0.312000006,0.921999991,0.75
The Hurricane ,0.231500007,0.928000003,0.78549999
The Cookout ,0.680000007,0.405999988,0.481999993
Black Hawk Down ,0.422500007,0.464499988,0.479499988
The Lazarus Effect ,0.63099999,0.595500007,0.672499985
Conan the Barbarian ,0.323000014,0.896000028,0.713
Blue Valentine ,0.667666684,0.324000001,0.362666667
The Work and the Glory ,0.777400005,0.581999999,0.708999991
Boyz n the Hood ,0.331499994,0.601999998,0.372500002
The Incredible Burt Wonderstone ,0.856999993,0.796000004,0.90200001
The Savages ,0.203999996,0.930999994,0.605000019
Sleepover ,0.814999998,0.518999994,0.340000004
The Godfather ,0.694000006,0.449999988,0.509000003
Safe Men ,0.898000002,0.305999994,0.759000003
Undercover Brother ,0.692000012,0.431333323,0.541666677
The Claim ,0.254999995,0.75999999,0.47299999
Hotel Transylvania ,0.74000001,0.370000005,0.407000005
Monster House ,0.498666679,0.457999999,0.573333343
Son of the Mask ,0.546749994,0.469000012,0.456
Baggage Claim ,0.432500005,0.561499998,0.449999988
What Lies Beneath ,0.230666667,0.534000004,0.274000004
Speed ,0.578499988,0.878499985,0.651499987
The Imitation Game ,0.567800009,0.593000001,0.420999998
Sea of Love ,0.929,0.497333328,0.63866666
Bridget Jones: The Edge of Reason ,0.663142856,0.418428579,0.605857142
Serenity ,0.850999981,0.127,0.463499993
How to Train Your Dragon ,0.673000008,0.709999993,0.691249996
Two Weeks Notice ,0.637599993,0.337799993,0.475200003
Pink Flamingos ,0.736499995,0.359999999,0.47649999
Dirty Work ,0.618400002,0.526999998,0.579599997
The Twilight Saga: Eclipse ,0.599333326,0.416666667,0.616333346
Stuck on You ,0.152999997,0.643999994,0.284999996
Flyboys ,0.541000009,0.647000015,0.573000014
Brigham City ,0.847000003,0.531000018,0.508000016
Twister ,0.330000013,0.680000007,0.647000015
The Covenant ,0.525999993,0.520000011,0.629000008
The Clan of the Cave Bear ,0.472666661,0.457000002,0.498666664
Diamonds Are Forever ,0.918500006,0.645000011,0.842999995
Godsend ,0.86500001,0.561999977,0.612999976
American History X ,0.728999972,0.381999999,0.754000008
Starship Troopers ,0.599000007,0.706499994,0.708499998
The Sweet Hereafter ,0.828000009,0.438000003,0.410333335
The Upside of Anger ,0.088499998,0.862500012,0.601999998
Harry Potter and the Chamber of Secrets ,0.488111105,0.44711111,0.476444443
Ghost Ship ,0.448249996,0.586499996,0.41375
We Own the Night ,0.635499984,0.402999997,0.43900001
Youth in Revolt ,0.55250001,0.663999997,0.594999999
New Nightmare ,0.436000002,0.691,0.513500005
Monte Carlo ,0.588999987,0.330000013,0.391000003
The King's Speech ,0.666500002,0.579999998,0.790000021
Dancer in the Dark ,0.314750001,0.578999996,0.458000004
You Kill Me ,0.066,0.949999988,0.715999991
The Texas Chain Saw Massacre ,0.241666668,0.642666678,0.568333328
The Black Dahlia ,0.292999998,0.409499988,0.397999987
Jingle All the Way ,0.601000001,0.445000003,0.422999998
Bee Movie ,0.649499983,0.532499999,0.415999994
Shanghai Calling ,0.599749997,0.524499983,0.52525001
Predator ,0.143000007,0.75999999,0.77700001
Step Up 2: The Streets ,0.545333326,0.331333339,0.372666667
Skyline ,0.592000008,0.412,0.662
"Hail, Caesar! ",0.458999991,0.626999974,0.411000013
Brooklyn Rules ,0.371999986,0.496499985,0.501499996
Serving Sara ,0.621999979,0.400000006,0.384000003
Kevin Hart: Let Me Explain ,0.596333325,0.426333338,0.49666667
Little Women ,0.38499999,0.159999996,0.213
The Last Time I Committed Suicide ,0.512400001,0.532099998,0.581800008
A Dangerous Method ,0.303999995,0.685799998,0.6676
Double Jeopardy ,0.422999989,0.568499997,0.532250002
The Bridge of San Luis Rey ,0.541999996,0.309,0.3825
"The Book of Mormon Movie, Volume 1: The Journey ",0.721124992,0.432250005,0.531624999
The Expendables ,0.479000002,0.49000001,0.423000008
Standing Ovation ,0.576999992,0.421250008,0.513000004
The Man ,0.645666679,0.549333334,0.699000011
Open Range ,0.6335,0.489500001,0.566833332
The X Files: I Want to Believe ,0.659600005,0.440799999,0.599599996
Deck the Halls ,0.464999989,0.336500004,0.408999994
A Good Day to Die Hard ,0.502599995,0.519199991,0.536899993
Home Fries ,0.629799992,0.395800006,0.426200002
Sweet Home Alabama ,0.772333334,0.366833339,0.450333337
By the Sea ,0.833000004,0.352999985,0.588999987
Ulee's Gold ,0.93900001,0.68599999,0.691999972
Digimon: The Movie ,0.757999986,0.493000001,0.471499994
If I Stay ,0.577999999,0.302666674,0.491666665
Medicine Man ,0.662400007,0.476599997,0.678000015
The Crow ,0.224000007,0.43900001,0.363000005
Ride Along 2 ,0.75,0.559499994,0.546000004
The Visit ,0.742999991,0.409666657,0.499333322
Message in a Bottle ,0.494666666,0.320000003,0.373666664
The Forbidden Kingdom ,0.713999987,0.546999991,0.910000026
The Ghastly Love of Johnny X ,0.810999999,0.570166667,0.619166662
Oliver! ,0.57099998,0.231000006,0.405999988
Mr. Bean's Holiday ,0.85133334,0.407000005,0.456333339
Birthday Girl ,0.854499996,0.708000004,0.508999988
Wrong Turn ,0.3115,0.572000007,0.418999997
A Hard Day's Night ,0.541799986,0.472599995,0.525600004
The Men Who Stare at Goats ,0.510333339,0.346666664,0.441666663
The Secret of Kells ,0.43499999,0.476599997,0.514599997
Never Say Never Again ,0.57099998,0.310000002,0.481999993
White Oleander ,0.708499998,0.203999996,0.46949999
Set It Off ,0.521000028,0.481999993,0.629999995
The Silence of the Lambs ,0.500333339,0.280000006,0.342000003
The Puffy Chair ,0.44749999,0.311000012,0.331499994
Monsters vs. Aliens ,0.315599996,0.600599998,0.526200008
Pieces of April ,0.646000028,0.245000005,0.367000014
Spider-Man 3 ,0.485200006,0.582599998,0.579000008
Little Children ,0.620999992,0.348999992,0.324000001
Jason Lives: Friday the 13th Part VI ,0.626624998,0.507374994,0.485874999
The Business of Fancydancing ,0.545000017,0.534500003,0.614500001
Saving Face ,0.676799989,0.335799998,0.582799995
The Pledge ,0.718999982,0.560000002,0.710999995
Boys and Girls ,0.693000019,0.482000008,0.443999991
Sex and the City 2 ,0.824999988,0.735000014,0.606000006
Simply Irresistible ,0.67900002,0.490500003,0.615999997
Enemy at the Gates ,0.322499998,0.514500014,0.50850001
From Russia with Love ,0.948199999,0.526199996,0.648599994
The Animal ,0.764750019,0.672749996,0.558750004
Shattered Glass ,0.272200008,0.600199994,0.379999995
Scary Movie 2 ,0.525999991,0.646000008,0.490333329
The Sisterhood of the Traveling Pants 2 ,0.770999998,0.534666662,0.542500004
Sweet Sweetback's Baadasssss Song ,0.8345,0.43175,0.432750002
Straight Out of Brooklyn ,0.666999996,0.298000008,0.66900003
District 9 ,0.437999994,0.326999992,0.660000026
Once Upon a Time in America ,0.620000005,0.316249996,0.55400002
Chuck & Buck ,0.609499991,0.543000013,0.566500008
300: Rise of an Empire ,0.651250005,0.608750001,0.739749998
Layer Cake ,0.626999994,0.296333333,0.362999996
The Quick and the Dead ,0.491399994,0.708599997,0.574800003
The Matador ,0.224000007,0.879999995,0.666999996
The Negotiator ,0.606250003,0.594749995,0.761249989
The Number 23 ,0.440666656,0.278333336,0.464333326
Down Terrace ,0.61500001,0.268999994,0.411000013
Velvet Goldmine ,0.662999988,0.225999996,0.30399999
Hey Arnold! The Movie ,0.757999986,0.493000001,0.471499994
"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe ",0.465749994,0.626999989,0.519249998
No Strings Attached ,0.498799986,0.349199998,0.459600002
Ocean's Thirteen ,0.674000005,0.336666663,0.535000016
Kill the Messenger ,0.275333335,0.777999987,0.643999994
The Other Woman ,0.684999992,0.63833334,0.507333328
The Expendables 3 ,0.479000002,0.49000001,0.423000008
High Heels and Low Lifes ,0.602333332,0.467333337,0.542000001
All the King's Men ,0.676999986,0.689999998,0.89200002
Get Him to the Greek ,0.74000001,0.593999982,0.666999996
Copycat ,0.449000001,0.579999983,0.442999989
The Hours ,0.510499999,0.341499999,0.413499996
Liar Liar ,0.041999999,0.606000006,0.338999987
Princess Kaiulani ,0.88499999,0.556999981,0.620000005
Home Run ,0.684399998,0.506400001,0.4912
The Believer ,0.748400009,0.436999995,0.660399997
Shutter ,0.191,0.379999995,0.481999993
Falcon Rising ,0.657999992,0.591666659,0.706333319
Star Trek V: The Final Frontier ,0.521700001,0.448500003,0.548299998
The Fourth Kind ,0.805000007,0.289999997,0.507999996
Scream 2 ,0.216499999,0.881999999,0.526999995
G.I. Joe: Retaliation ,0.133500002,0.811999977,0.543000013
Star Wars: Episode V - The Empire Strikes Back ,0.531363638,0.605000008,0.603181817
Hot Tub Time Machine 2 ,0.561285717,0.391428571,0.537285728
Saw 3D: The Final Chapter ,0.447124999,0.414375002,0.529124998
My Name Is Bruce ,0.600666662,0.368666669,0.513000002
The Amityville Horror ,0.088000001,0.851000011,0.423500001
Music and Lyrics ,0.746600008,0.425400004,0.50999999
Our Kind of Traitor ,0.510250002,0.532749999,0.507249996
Planet of the Apes ,0.656666656,0.370333334,0.608666668
The Big Lebowski ,0.801999986,0.588,0.811999977
Wayne's World ,0.529999986,0.502999991,0.522499993
Me and Orson Welles ,0.968999982,0.441000015,0.730000019
Battle Los Angeles ,0.622500002,0.548750009,0.703749985
The Legend of Tarzan ,0.837000012,0.518999994,0.75
The Omega Code ,0.517999997,0.329666674,0.561333338
The Matrix Revolutions ,0.483999997,0.640000001,0.735499978
Get Smart ,0.823000014,0.600499988,0.794999987
The Spanish Prisoner ,0.091500003,0.665499985,0.399499997
Batman v Superman: Dawn of Justice ,0.806500003,0.509500001,0.677000001
Enter the Void ,0.421500005,0.316500001,0.314999998
The Nut Job ,0.550999999,0.367000004,0.419333339
Seventh Son ,0.645999998,0.305000007,0.407999992
The Pursuit of Happyness ,0.643000007,0.453000009,0.616999984
The Lion King ,0.604499996,0.703500003,0.787
Tadpole ,0.349999994,0.433999985,0.217999995
Charlotte's Web ,0.583000004,0.411000013,0.518999994
The Fighter ,0.637000024,0.75999999,0.898000002
Modern Times ,0.682500005,0.373499994,0.601666679
40 Days and 40 Nights ,0.663333317,0.358333329,0.42233334
Signs ,0.620000005,0.481000006,0.397000015
The Edge ,0.459000006,0.431999996,0.419
Police Academy ,0.581,0.621499985,0.81099999
Ghost ,0.262499988,0.759499997,0.386500001
Brother ,0.844000012,0.333499998,0.57100001
The Dictator ,0.269333328,0.52033333,0.718999982
The Ides of March ,0.531000018,0.200000003,0.48300001
Dragonball: Evolution ,0.781000018,0.657000005,0.853999972
Bubble Boy ,0.654500008,0.412749991,0.41375
City by the Sea ,0.840000004,0.442000002,0.548500001
Dear Frankie ,0.879999995,0.433999985,0.629000008
Varsity Blues ,0.608333339,0.316999992,0.416000009
Far from Heaven ,0.848666668,0.369999995,0.665000021
The Avengers ,0.184333339,0.870666663,0.64866668
New York Stories ,0.770000001,0.472666671,0.624666671
Pirates of the Caribbean: At World's End ,0.343333329,0.493333335,0.482333337
Top Five ,0.63499999,0.310500003,0.426000014
The Wedding Planner ,0.752499998,0.558250003,0.619000003
The Cold Light of Day ,0.581875005,0.404374998,0.492624998
Girl with a Pearl Earring ,0.725999996,0.465750001,0.525500007
The Brothers Solomon ,0.844000012,0.333499998,0.57100001
The Banger Sisters ,0.647,0.432000011,0.549999982
The Young Unknowns ,0.584499985,0.484999985,0.370499998
The Final Destination ,0.510875002,0.424875,0.563499998
Hackers ,0.270999998,0.754999995,0.74000001
Fame ,0.887000024,0.752499998,0.835500002
The Namesake ,0.418000013,0.326999992,0.404000014
Duplicity ,0.469000002,0.518000007,0.497666677
The Lincoln Lawyer ,0.521000028,0.569000006,0.783999979
April Fool's Day ,0.274249993,0.568999991,0.2905
Just Go with It ,0.50999999,0.441000015,0.444000006
Driving Miss Daisy ,0.516499996,0.491000012,0.419
Keeping the Faith ,0.772000003,0.311000001,0.652399993
Mission: Impossible - Ghost Protocol ,0.298499994,0.631166667,0.52366667
Gone in Sixty Seconds ,0.492000004,0.226666664,0.290999999
The Specials ,0.830249995,0.502500005,0.797499999
Freddy Got Fingered ,0.32100001,0.263999999,0.291000009
Two Brothers ,0.736000001,0.289,0.515333345
Assault on Precinct 13 ,0.357666671,0.534333328,0.498333345
The Muppet Movie ,0.757999986,0.493000001,0.471499994
The Dukes of Hazzard ,0.666999996,0.439999998,0.66900003
Brokedown Palace ,0.878000021,0.50999999,0.80400002
The Runaways ,0.270999998,0.769999981,0.40200001
88 Minutes ,0.582000017,0.279000014,0.356000006
Dallas Buyers Club ,0.660666664,0.555666645,0.544333339
Deuce Bigalow: Male Gigolo ,0.496999999,0.525333325,0.549333334
Groove ,0.551999986,0.448000014,0.361000001
Wild ,0.312000006,0.921999991,0.75
In the Company of Men ,0.906000018,0.425000012,0.797999978
The Exorcist ,0.218999997,0.906000018,0.716000021
Return to Me ,0.601999998,0.412,0.463
Catch a Fire ,0.397250004,0.740000002,0.658499986
Gory Gory Hallelujah ,0.454999991,0.71450001,0.556000009
American Psycho ,0.039000001,0.921999991,0.560000002
Time to Choose ,0.635666668,0.389333328,0.592166682
Kissing Jessica Stein ,0.967000008,0.813000023,0.629999995
RED ,0.28899999,0.427499995,0.397
School Daze ,0.473000005,0.579250015,0.469750002
Loaded Weapon 1 ,0.219499996,0.628499985,0.679499984
The Object of My Affection ,0.604124997,0.495625004,0.606749997
Easy Virtue ,0.880500019,0.318499997,0.600000009
The Best Offer ,0.673333347,0.565666676,0.575000008
Thirteen Days ,0.588999987,0.326999992,0.359999999
xXx: State of the Union ,0.748666644,0.424666658,0.761666656
Nanny McPhee Returns ,0.608500004,0.391000003,0.495499998
Ted 2 ,0.712000012,0.453000009,0.335999995
Broken Vessels ,0.276000004,0.449000001,0.4155
Keeping Up with the Steins ,0.652999997,0.288000003,0.63499999
Lady in the Water ,0.76033332,0.298,0.469333331
Barbershop ,0.597000003,0.441000015,0.381999999
Urban Legends: Final Cut ,0.499636366,0.433636363,0.546363635
Contact ,0.718999982,0.423999995,0.526000023
The Loss of Sexual Innocence ,0.603833331,0.523333326,0.409499998
Middle of Nowhere ,0.458000004,0.157000005,0.300000012
Thunder and the House of Magic ,0.62316667,0.574500002,0.587166677
The Lost Boys ,0.422500014,0.527499989,0.296499997
Fled ,0.224000007,0.638999999,0.321999997
Mad Max 2: The Road Warrior ,0.422800002,0.67840001,0.506400007
American Wedding ,0.75,0.588,0.536000013
Child's Play ,0.871999999,0.637666672,0.411333332
Once in a Lifetime: The Extraordinary Story of the New York Cosmos ,0.825833331,0.5305,0.689000001
Friends with Money ,0.899000004,0.48224999,0.655750006
Skin Trade ,0.588333329,0.498666674,0.596666664
Van Wilder: Party Liaison ,0.622000001,0.471999995,0.433499999
Hollow Man ,0.559250012,0.496250004,0.579750009
Whatever Works ,0.734750003,0.543749996,0.681999996
I Love You Phillip Morris ,0.948199999,0.526199996,0.648599994
Jurassic World ,0.529999986,0.502999991,0.522499993
Alex Cross ,0.476000011,0.386666675,0.509333342
The Yards ,0.467999995,0.175999999,0.349000007
The Salon ,0.531000018,0.296000004,0.463
Formula 51 ,0.521000028,0.449999988,0.584999979
Guardians of the Galaxy ,0.703000009,0.628499985,0.769499987
Save the Last Dance ,0.798666666,0.557166663,0.608499994
Victor Frankenstein ,0.801999986,0.587000012,0.796000004
Inside Man ,0.634800005,0.522799999,0.663800007
Breakin' All the Rules ,0.371999986,0.496499985,0.501499996
Indiana Jones and the Kingdom of the Crystal Skull ,0.551999994,0.456000008,0.63925001
Ace Ventura: Pet Detective ,0.649714287,0.522857134,0.569142857
5 Days of War ,0.370499991,0.580500007,0.557999998
The Bourne Supremacy ,0.79400003,0.70599997,0.943000019
The Hobbit: The Desolation of Smaug ,0.218666668,0.429999997,0.324333335
Jackass 3D ,0.187999994,0.691999972,0.279000014
P.S. I Love You ,0.948199999,0.526199996,0.648599994
My Dog Skip ,0.472333332,0.684666673,0.479999999
Lonesome Jim ,0.280999988,0.213,0.335999995
Rachel Getting Married ,0.770000021,0.642999987,0.647333324
Bride of Chucky ,0.839999974,0.708000004,0.578999996
Rendition ,0.416999996,0.360000014,0.398000002
Swing Vote ,0.613750011,0.530499995,0.552500002
The Saint ,0.794999997,0.274000004,0.653333346
Insomnia ,0.197999999,0.611000001,0.372999996
Men in Black 3 ,0.292999998,0.409499988,0.397999987
The Children of Huang Shi ,0.568499997,0.345499992,0.283500001
Batman Returns ,0.601999998,0.412,0.463
Sex with Strangers ,0.566499993,0.694000006,0.502999991
Road Hard ,0.512999997,0.535000004,0.565250002
Lucky You ,0.959999979,0.610000014,0.792999983
The Postman ,0.643000007,0.481999993,0.455000013
This Is Where I Leave You ,0.269000001,0.428499997,0.332999989
Cirque du Freak: The Vampire's Assistant ,0.453714286,0.649857138,0.516285722
The Conjuring ,0.304499999,0.666000009,0.669499993
The Adventures of Ford Fairlane ,0.8,0.739599997,0.686199993
Things to Do in Denver When You're Dead ,0.290750001,0.443749994,0.344000004
The Village ,0.696999997,0.377000004,0.422499999
Critical Care ,0.417888887,0.553777781,0.510444442
Adam ,0.344000012,0.528999984,0.574999988
Baby Boy ,0.74150002,0.3785,0.450000003
Wing Commander ,0.569749996,0.577750001,0.79225
Here on Earth ,0.6875,0.271499991,0.566000015
Orphan ,0.0975,0.409000009,0.184
Beverly Hills Cop III ,0.471000001,0.561499983,0.677000016
Men in Black ,0.292999998,0.409499988,0.397999987
The Brothers Grimm ,0.844000012,0.333499998,0.57100001
Southpaw ,0.541999996,0.388999999,0.404000014
Get Hard ,0.48633333,0.627333323,0.675999999
Dracula: Pages from a Virgin's Diary ,0.65049999,0.433333337,0.444499994
The Express ,0.768333336,0.66566666,0.699000001
The Toxic Avenger Part II ,0.273555554,0.657666663,0.492222226
The Iron Lady ,0.567000002,0.455750011,0.601500005
Man of the Year ,0.620666673,0.426166669,0.575166672
The Way Way Back ,0.535333335,0.395999998,0.393666665
Tin Cup ,0.524666677,0.382333338,0.283333336
Home for the Holidays ,0.8074,0.367800009,0.515200007
Gremlins 2: The New Batch ,0.675250001,0.447250001,0.511250004
Shanghai Surprise ,0.803333332,0.755333334,0.625499994
Bedtime Stories ,0.662999988,0.359999999,0.538499996
The Descendants ,0.419750001,0.482000001,0.417750001
The Best Little Whorehouse in Texas ,0.292499997,0.545000002,0.337500006
The Last Godfather ,0.749000013,0.492500007,0.627000004
The Twilight Saga: New Moon ,0.717399991,0.405200002,0.59000001
AVP: Alien vs. Predator ,0.317599997,0.565599996,0.562400007
Mona Lisa Smile ,0.932000011,0.603249997,0.596499994
Black Swan ,0.455666671,0.34799999,0.384333322
Death to Smoochy ,0.051999999,0.745500028,0.576999992
The Innkeepers ,0.578000009,0.224000007,0.472000003
The Eye ,0.697666665,0.348,0.511000007
My Week with Marilyn ,0.565999985,0.259499997,0.365500003
Basic Instinct 2 ,0.713500008,0.397499993,0.555500008
A Passage to India ,0.42899999,0.31400001,0.370000005
Funny Games ,0.849666675,0.677000006,0.516666661
Sex Tape ,0.666999996,0.60800001,0.479000002
Brave ,0.837000012,0.75,0.916999996
Renaissance ,0.771000028,0.670000017,0.76700002
The Island of Dr. Moreau ,0.745000005,0.347000003,0.432000011
Avengers: Age of Ultron ,0.243833336,0.576333332,0.494000008
